500 locations,800 locations,1000 locations,1500 locations
4.5460180742612,4.85365327649779,4.96309571409303,5.20480358110533
4.68402144792543,5.052422834815,5.14881670801584,5.39604217799895
4.9884976498986,5.29057935529323,5.42095342176479,5.66669394172102
4.65277970627288,4.98309387669575,5.06390462685761,5.27879145199598
4.49532242215868,4.79772904611758,4.92093395506225,5.13989490337296
5.02197449838087,5.34908192136771,5.43379095021759,5.64510667460482
4.62157469216911,4.91129887722733,5.05048318564786,5.25703398032634
5.13291361279594,5.44628439670428,5.54147911564811,5.77196125819275
5.13648643641051,5.45535296295844,5.53155017575155,5.76561091897576
5.29531657285279,5.58985406976485,5.73306095978079,5.93549724172818
4.62532121802693,4.93526578062192,5.03487836600654,5.26070425798896
4.81629908279683,5.07078498898642,5.18397164734962,5.41292811389922
4.68101857112286,4.97978805494463,5.07837164770049,5.309084070564
5.17846813622545,5.48505288660418,5.60044765165692,5.80033977930931
4.7460663801849,5.04643624030487,5.17089896057652,5.38346125886097
5.2638581796318,5.5920508837363,5.67689008883011,5.95667259012695
5.6082039485324,5.93376469728213,6.07122799008148,6.30916588176233
4.36975635291527,4.69862142155075,4.80799964574954,5.02935659445982
5.09284692122811,5.41464977223124,5.51614974808922,5.72472613841797
4.3299090267171,4.6529922497536,4.77303031965059,5.01045189150566
4.96580774004601,5.27171701817623,5.37607179797108,5.62026300952781
4.99524966929624,5.29770207406224,5.40973699447676,5.65879419843132
4.74393413939178,5.07426514581505,5.17479951108742,5.39669544492311
5.03265613553825,5.36949920619188,5.44574527608376,5.67753798797698
4.77348934519533,5.09610144407146,5.22631194437997,5.43546509660614
5.03576160820706,5.39800474790426,5.4707223125288,5.71949469507098
4.93576600465668,5.2910174751779,5.37353591796316,5.60311149978534
4.73646943430191,5.04682764611478,5.13451196816567,5.34482768206807
4.77656831157905,5.09175140853275,5.20907772945056,5.43528855690181
4.84624971451251,5.14949136712679,5.23064508737337,5.44635411750515
4.8492034166915,5.16598635590411,5.28047430825468,5.58648977981077
4.7650868676533,5.11189143634967,5.19279999305146,5.45048814049614
5.37121313431514,5.69833818815164,5.82581051360943,6.05036552227821
4.99227381654717,5.3420419396735,5.51680007587084,5.74732212172176
4.88208895335656,5.24546589873939,5.40386791833743,5.63614102961333
5.06268785636627,5.36462333432229,5.51167199877583,5.76179411620622
4.70997818951106,5.02164239199187,5.16556142669211,5.41575141920077
5.02836232500397,5.33919523261821,5.47958289973289,5.74550999383741
4.7615212535408,5.0996006207255,5.20714270635636,5.40965745463223
4.79181811904694,5.05950147878388,5.20784960059327,5.43341789398208
4.56924149488019,4.87273247927815,5.00486040975473,5.21379222102821
5.1300484965381,5.49038022592946,5.60713796595905,5.83988557247862
4.84325339383066,5.16299897915802,5.29626392324752,5.55946193674701
5.23704135832107,5.48468164762413,5.62172980625726,5.88315996784514
4.86933310093351,5.18274801388132,5.3157656426462,5.60015297950542
4.99258203310768,5.25024956304289,5.36013051773974,5.60775329208637
5.2088541636521,5.56264772034214,5.6237929073506,5.85161748910671
4.99376307286559,5.30017154116386,5.44351278950606,5.66285733955373
5.0890379324538,5.39536894111714,5.52359941173237,5.77186250227756
5.11836686530832,5.41815898255189,5.53044523836028,5.73945628196622
4.52414690823558,4.83750206879282,4.92236947436879,5.12759622696082
4.60131816648291,4.9393966516551,5.07252734306996,5.29626166655251
5.20239197988783,5.54954302978609,5.60768869600507,5.83732818298258
4.8442038369796,5.16133188937606,5.29845530548127,5.54712103074096
4.98282144876409,5.31660336951488,5.426513772342,5.68641731584141
5.32147098661465,5.64997228331265,5.72765493700932,5.91190283177499
4.71928006313249,5.04227370369029,5.18464743937746,5.42192739637714
5.02656612178662,5.36612243698545,5.46536181253816,5.72558822587499
5.07248596934599,5.36872068538808,5.50238703115566,5.74809435560621
4.98450705316036,5.29981090572891,5.42965460253522,5.64950318883269
5.21302394271054,5.49901452664872,5.62764081346043,5.88606029472975
5.26952348182025,5.60625913779824,5.7036454535401,5.9169999086484
4.77955815239841,5.08540549713651,5.27430069649559,5.43044096198908
5.26837856528878,5.61870121276949,5.73848385980114,5.92852449337528
4.49722787513358,4.76308924290345,4.89023740851302,5.08554521003696
4.72561167376949,5.02569626824149,5.09097379259366,5.32500806173134
4.84512482519831,5.21795913136051,5.31429896256555,5.54029121288961
4.49758065444017,4.85239193658808,4.94322058706113,5.16420994116159
4.72026606177948,5.03580415555127,5.18033835412303,5.40243646654588
5.30378983561966,5.58056983932375,5.65722578790938,5.91033377772934
5.03016705042351,5.34261863394903,5.48243331645887,5.65379854987415
4.32394883531421,4.61774895290728,4.6853298376881,4.92109350186297
4.98427258080291,5.33040267170204,5.44380432836833,5.65489246155257
4.69414025779546,5.02083855993216,5.11697347350991,5.30622360549298
5.42691111743762,5.75639445258306,5.88027654895772,6.1327325257271
5.12277704019484,5.35404575498875,5.50932320889128,5.72411371295937
5.0036802737045,5.30290171138899,5.42787069164261,5.68948341760005
5.15375080718745,5.48538269587418,5.5750208024478,5.7995497508815
4.48586146857056,4.79970597836314,4.86773269697002,5.05001974620695
5.17513239665612,5.45124692968074,5.6033570377894,5.78542662335167
5.02074991316391,5.29693475795155,5.40057546558453,5.6041896430487
4.58974451771967,4.86466078497743,4.93709808160297,5.17094419486252
5.15198645337322,5.55229564310552,5.61854816392631,5.85600712274899
4.98185924887078,5.29972048784603,5.39636383214892,5.59396176545318
4.76133119706985,5.0968900735074,5.20938461912581,5.42044094327468
4.59137819770591,4.87606236796033,5.00470694320586,5.23946715464816
4.63419380456554,4.91532925073577,5.02081188550824,5.2148843665406
5.32171114908042,5.71525534730345,5.82035824853962,6.06041100623799
5.04731485330662,5.38693031712061,5.49629905135355,5.68436010643906
5.04741670697029,5.35337450979826,5.4946468487628,5.74468812951406
4.88582807023196,5.17870910916425,5.28023976628912,5.48645987680331
4.93916191838952,5.12007533290779,5.19375745521551,5.47935090312457
5.1856609400058,5.53190618202545,5.59834349179754,5.85868561707804
5.21164536328074,5.37575616351173,5.52264198214925,5.79076407835067
4.94636489036873,5.36004315224525,5.39528546504265,5.67031823888819
4.69763323412476,5.10055125197464,5.16353231747324,5.23136940494342
4.87447448650306,5.24871937198925,5.49905976288941,5.58930231549404
4.81984600712302,5.19117712315086,5.24604922754205,5.46915834035508
4.58918503962056,5.00392589703584,5.01849153274494,5.10663915292581
4.49214182911434,4.76774222967705,4.85105163204954,5.04749467489664
4.74154203448552,4.94754189039761,4.96902529879187,5.16086820009031
4.14310067521561,4.53885688492587,4.52432962277822,4.83475083159052
4.78602224744322,5.2013993207146,5.35336329287587,5.53177773725532
4.67061397484678,4.90458803099296,4.93987703927404,5.1372639306373
5.67161872890171,6.35569498776919,6.18316850208617,6.4768374983825
5.29983379004197,5.63943261973322,5.62904623683038,6.03682275694733
5.74137562339224,6.04655704607427,6.1033416843517,6.28763006760577
5.40168505747838,5.6587972262085,5.66990905642457,5.93623880065228
4.31201370867457,4.58880243721234,4.67480916249769,4.85025748687267
5.01353826031186,5.29899881423844,5.29793370182049,5.61333664257649
5.878064100192,6.14928577392972,6.13626156944325,6.29055141347292
5.27035252099779,5.47698617780987,5.48080781652514,5.63336671822423
5.45577143879768,5.69754255404433,5.6830049308005,5.84614210399232
4.96148504397257,5.22680231708283,5.2318674376755,5.40892094834473
